run,strategy,generation,index,algorithm,fitness
exp_mo_8comma16_run3,"(8,16)-ES",4,59,MOBOBaggedLCBParetoBatch,0.438392
exp_mo_8comma16_run3,"(8,16)-ES",4,60,MOBONormLCBPareto,0.400855
exp_mo_8comma16_run3,"(8,16)-ES",4,61,MOBODynamicEnsemble,0.427637
exp_mo_8comma16_run3,"(8,16)-ES",4,62,MOBOScalarizedLCB,0.356883
exp_mo_8comma16_run3,"(8,16)-ES",4,63,MOBODiverseBaggingLCB,0.360154
exp_mo_8comma16_run3,"(8,16)-ES",4,64,MOBOScalarizedFPS,0.395443
exp_mo_8comma16_run3,"(8,16)-ES",4,65,MOBODynamicLCBCrowding,0.403776
exp_mo_8comma16_run3,"(8,16)-ES",4,66,MOBOHybridLCBBatch,0.363858
exp_mo_8comma16_run3,"(8,16)-ES",4,67,MOBOFastEnsembleLCB,
exp_mo_8comma16_run3,"(8,16)-ES",4,68,MOBOBaggedLCB_FPS,0.422615
exp_mo_8comma16_run3,"(8,16)-ES",4,69,MOBOFPSEnsemble,0.440824
exp_mo_8comma16_run3,"(8,16)-ES",4,70,MOBOEnsembleLCBAvgFPS,0.455129
exp_mo_8comma16_run3,"(8,16)-ES",4,71,MOBOHybridBatchLCB,0.363413
exp_mo_8comma16_run3,"(8,16)-ES",4,72,MOBOHypervolumeGPSampler,0.361733
exp_mo_8comma16_run3,"(8,16)-ES",5,73,MOBOBaggedLCBPareto,0.434875
exp_mo_8comma16_run3,"(8,16)-ES",5,74,MOBOEnsembleLCBPareto,0.396274
exp_mo_8comma16_run3,"(8,16)-ES",5,75,MOBOHybridLCBDiversity,0.374301
exp_mo_8comma16_run3,"(8,16)-ES",5,76,MOBOBaggedLCBHV,0.374398
exp_mo_8comma16_run3,"(8,16)-ES",5,77,MOBOBaggedLCB_DivBatch,0.423087
exp_mo_8comma16_run3,"(8,16)-ES",5,78,MOBONormLCBEnsembleFPS,0.387406
exp_mo_8comma16_run3,"(8,16)-ES",5,79,MOBORobustLCBFPS,0.455919
exp_mo_8comma16_run3,"(8,16)-ES",5,80,MOBOCrowdingEnsemble,0.407322
exp_mo_8comma16_run3,"(8,16)-ES",5,81,MOBODynamicBatchLCB,0.431608
exp_mo_8comma16_run3,"(8,16)-ES",5,82,MOBONormLCBPareto,0.388409
exp_mo_8comma16_run3,"(8,16)-ES",5,83,MOBODynamicEnsembleLCBCrowding,0.455002
exp_mo_8comma16_run3,"(8,16)-ES",5,84,MOBOScalarizedFPS,0.444333
exp_mo_8comma16_run3,"(8,16)-ES",5,85,MOBODynamicLCBCrowding,0.403776
exp_mo_8comma16_run3,"(8,16)-ES",5,86,MOBOBaggedLCB_BatchDiv,0.373216
exp_mo_8comma16_run3,"(8,16)-ES",5,87,MOBOBaggedLCB_FPS,0.422522
exp_mo_8comma16_run3,"(8,16)-ES",5,88,MOBOBaggedLCBDiversityBatch,0.375663
exp_mo_8comma16_run3,"(8,16)-ES",6,89,MOBOEnsembleLCB_CrowdingBatch,0.405611
exp_mo_8comma16_run3,"(8,16)-ES",6,90,MOBOEnsembleLCBDiversity,0.427208
exp_mo_8comma16_run3,"(8,16)-ES",6,91,MOBODynamicCrowdingEnsemble,0.405288
exp_mo_8comma16_run3,"(8,16)-ES",6,92,MOBORobustLCB_FPS,0.410708
exp_mo_8comma16_run3,"(8,16)-ES",6,93,MOBOBaggedLCB_FPS,0.427128
exp_mo_8comma16_run3,"(8,16)-ES",6,94,MOBODynamicBatchEnsemble,0.424489
exp_mo_8comma16_run3,"(8,16)-ES",6,95,MOBOBaggedLCB_DivBatch,0.437695
exp_mo_8comma16_run3,"(8,16)-ES",6,96,MOBODynamicBatchLCB,0.434554
exp_mo_8comma16_run3,"(8,16)-ES",6,97,MOBOHybridLCBFPS,0.376655
exp_mo_8comma16_run3,"(8,16)-ES",6,98,MOBOBaggedLCBParetoV2,0.412474
exp_mo_8comma16_run3,"(8,16)-ES",6,99,MOBOEnsembleLCB_FPS,0.407446
exp_mo_8comma16_run3,"(8,16)-ES",6,100,MOBODiversityEnsemble,0.415495
exp_mo_8comma16_run3,"(8,16)-ES",6,101,MOBOBaggedLCB_ScalarFPS,0.411168
exp_mo_8comma16_run3,"(8,16)-ES",6,102,MOBOBaggedLCB_ScalarFPS,0.425677
exp_mo_8comma16_run3,"(8,16)-ES",6,103,MOBOEnsembleCrowdingBatch,0.385074
exp_mo_8comma16_run3,"(8,16)-ES",6,104,MOBOLCBFrontFPS,0.441703
